DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5
4,LAKE MACQUARIE,97428,NORMAL,24,KENNEDY CL,COORANBONG,2265,5/865588,R2,593.2,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97429,NORMAL,22,KENNEDY CL,COORANBONG,2265,4/865588,R2,569.4,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97430,NORMAL,20,KENNEDY CL,COORANBONG,2265,3/865588,R2,1042,M,1/7/2017,238000,14A(1),6A(1),1/7/2016,208000,14A(1),6A(1),1/7/2015,185000,14A(1),6A(1),1/7/2014,158000,14A(1),6A(1),1/7/2013,149000,14A(1),6A(1)
4,LAKE MACQUARIE,97431,NORMAL,18,KENNEDY CL,COORANBONG,2265,2/865588,R2,644.1,M,1/7/2017,228000,14A(1),6A(1),1/7/2016,199000,14A(1),6A(1),1/7/2015,177000,14A(1),6A(1),1/7/2014,151000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,97432,NORMAL,16,KENNEDY CL,COORANBONG,2265,1/865588,R2,666.1,M,1/7/2017,228000,14A(1),6A(1),1/7/2016,199000,14A(1),6A(1),1/7/2015,177000,14A(1),6A(1),1/7/2014,151000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,97433,NORMAL,2,KENNEDY CL,COORANBONG,2265,17/865588,R2,499.4,M,1/7/2017,219000,14A(1),6A(1),1/7/2016,191000,14A(1),6A(1),1/7/2015,170000,14A(1),6A(1),1/7/2014,145000,14A(1),6A(1),1/7/2013,137000,14A(1),6A(1)
4,LAKE MACQUARIE,97434,NORMAL,9,ALTON RD,COORANBONG,2265,101/832110,R3,907.6,M,1/7/2017,294000,14A(1),6A(1),1/7/2016,225000,14A(1),6A(1),1/7/2015,209000,14A(1),6A(1),1/7/2014,182000,14A(1),6A(1),1/7/2013,172000,14A(1),6A(1)
4,LAKE MACQUARIE,97435,NORMAL,2,MEYERS CRES,COORANBONG,2265,102/832110,R3,639.1,M,1/7/2017,255000,14A(1),6A(1),1/7/2016,195000,14A(1),6A(1),1/7/2015,181000,14A(1),6A(1),1/7/2014,157000,14A(1),6A(1),1/7/2013,142000,14A(1),6A(1)
4,LAKE MACQUARIE,97436,NORMAL,4,MEYERS CRES,COORANBONG,2265,2/246011,R3,723.3,M,1/7/2017,258000,14A(1),6A(1),1/7/2016,197000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,159000,14A(1),6A(1),1/7/2013,144000,14A(1),6A(1)
4,LAKE MACQUARIE,97437,NORMAL,6,MEYERS CRES,COORANBONG,2265,3/246011,R3,733.2,M,1/7/2017,258000,14A(1),6A(1),1/7/2016,197000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,159000,14A(1),6A(1),1/7/2013,145000,14A(1),6A(1)
4,LAKE MACQUARIE,97438,NORMAL,8,MEYERS CRES,COORANBONG,2265,4/246011,R2,743,M,1/7/2017,239000,14A(1),6A(1),1/7/2016,209000,14A(1),6A(1),1/7/2015,186000,14A(1),6A(1),1/7/2014,159000,14A(1),6A(1),1/7/2013,146000,14A(1),6A(1)
4,LAKE MACQUARIE,97439,NORMAL,10,MEYERS CRES,COORANBONG,2265,5/246011,R2,752.4,M,1/7/2017,239000,14A(1),6A(1),1/7/2016,209000,14A(1),6A(1),1/7/2015,186000,14A(1),6A(1),1/7/2014,159000,14A(1),6A(1),1/7/2013,146000,14A(1),6A(1)
4,LAKE MACQUARIE,97440,NORMAL,12,MEYERS CRES,COORANBONG,2265,6/246011,R2,818,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97441,NORMAL,14,MEYERS CRES,COORANBONG,2265,48/246011,R2,881.4,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97442,NORMAL,16,MEYERS CRES,COORANBONG,2265,49/246011,R2,773.3,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97443,NORMAL,18,MEYERS CRES,COORANBONG,2265,50/246011,R2,697.3,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97444,NORMAL,24,MEYERS CRES,COORANBONG,2265,51/246011,R2,6968,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97445,NORMAL,26,MEYERS CRES,COORANBONG,2265,52/246011,R2,697.2,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97446,NORMAL,28,MEYERS CRES,COORANBONG,2265,53/246011,R2,697.3,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97447,NORMAL,30,MEYERS CRES,COORANBONG,2265,54/246011,R2,697.2,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97448,NORMAL,32,MEYERS CRES,COORANBONG,2265,55/246011,R2,697.2,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97449,NORMAL,34,MEYERS CRES,COORANBONG,2265,56/246011,R2,697.1,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97450,NORMAL,36,MEYERS CRES,COORANBONG,2265,57/246011,R2,697.2,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97451,NORMAL,38,MEYERS CRES,COORANBONG,2265,58/246011,R2,697.2,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97452,NORMAL,40,MEYERS CRES,COORANBONG,2265,59/246011,R2,698.4,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97453,NORMAL,31,MEYERS CRES,COORANBONG,2265,47/246011,R2,712.5,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97454,NORMAL,29,MEYERS CRES,COORANBONG,2265,46/246011,R2,697.1,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97455,NORMAL,27,MEYERS CRES,COORANBONG,2265,45/246011,R2,725,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97456,NORMAL,25,MEYERS CRES,COORANBONG,2265,44/246011,R2,742,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97457,NORMAL,23,MEYERS CRES,COORANBONG,2265,43/246011,R2,742,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97458,NORMAL,21,MEYERS CRES,COORANBONG,2265,42/246011,R2,742,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97459,NORMAL,19,MEYERS CRES,COORANBONG,2265,41/246011,R2,742,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97460,NORMAL,17,MEYERS CRES,COORANBONG,2265,40/246011,R2,730.8,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97461,NORMAL,15,MEYERS CRES,COORANBONG,2265,39/246011,R2,730.8,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97462,NORMAL,13,MEYERS CRES,COORANBONG,2265,38/246011,R2,742,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97463,NORMAL,11,MEYERS CRES,COORANBONG,2265,37/246011,R2,717.3,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97464,NORMAL,9,MEYERS CRES,COORANBONG,2265,36/246011,R2,702.9,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97465,NORMAL,7,MEYERS CRES,COORANBONG,2265,35/246011,R2,762.5,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97466,NORMAL,5,MEYERS CRES,COORANBONG,2265,34/246011,R2,715.7,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,190000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,153000,14A(1),6A(1)
4,LAKE MACQUARIE,97467,NORMAL,1,MEYERS CRES,COORANBONG,2265,11/844626,R3,446.8,M,1/7/2017,235000,14A(1),6A(1),1/7/2016,180000,14A(1),6A(1),1/7/2015,167000,14A(1),6A(1),1/7/2014,145000,14A(1),6A(1),1/7/2013,137000,14A(1),6A(1)
4,LAKE MACQUARIE,97468,NORMAL,392,NEWPORT RD,COORANBONG,2265,1/816493,R2,649.2,M,1/7/2017,219000,14A(1),6A(1),1/7/2016,191000,14A(1),6A(1),1/7/2015,170000,14A(1),6A(1),1/7/2014,145000,14A(1),6A(1),1/7/2013,137000,14A(1),6A(1)
4,LAKE MACQUARIE,97469,NORMAL,390,NEWPORT RD,COORANBONG,2265,2/816493,R2,1553,M,1/7/2017,347000,14A(1),6A(1),1/7/2016,303000,14A(1),6A(1),1/7/2015,269000,14A(1),6A(1),1/7/2014,230000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,97470,NORMAL,384,NEWPORT RD,COORANBONG,2265,4/392515,R2,834.7,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97471,NORMAL,382,NEWPORT RD,COORANBONG,2265,3/392515,R2,836.1,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97472,NORMAL,380,NEWPORT RD,COORANBONG,2265,2/392515,R2,828.3,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97473,NORMAL,378,NEWPORT RD,COORANBONG,2265,22/701018,R2,929.5,M,1/7/2017,236000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,183000,14A(1),6A(1),1/7/2014,156000,14A(1),6A(1),1/7/2013,147000,14A(1),6A(1)
4,LAKE MACQUARIE,97474,NORMAL,374,NEWPORT RD,COORANBONG,2265,53/634846,R2,1444,M,1/7/2017,259000,14A(1),6A(1),1/7/2016,226000,14A(1),6A(1),1/7/2015,201000,14A(1),6A(1),1/7/2014,172000,14A(1),6A(1),1/7/2013,162000,14A(1),6A(1)
4,LAKE MACQUARIE,97475,NORMAL,372,NEWPORT RD,COORANBONG,2265,100/804349,R2,575,M,1/7/2017,223000,14A(1),6A(1),1/7/2016,195000,14A(1),6A(1),1/7/2015,173000,14A(1),6A(1),1/7/2014,148000,14A(1),6A(1),1/7/2013,140000,14A(1),6A(1)
4,LAKE MACQUARIE,97476,NORMAL,370,NEWPORT RD,COORANBONG,2265,101/804349,R2,581.6,M,1/7/2017,223000,14A(1),6A(1),1/7/2016,195000,14A(1),6A(1),1/7/2015,173000,14A(1),6A(1),1/7/2014,148000,14A(1),6A(1),1/7/2013,140000,14A(1),6A(1)
4,LAKE MACQUARIE,97477,NORMAL,1,CADILLAC CL,COORANBONG,2265,3/701018,R2,639.3,M,1/7/2017,228000,14A(1),6A(1),1/7/2016,199000,14A(1),6A(1),1/7/2015,177000,14A(1),6A(1),1/7/2014,151000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,97478,NORMAL,362,NEWPORT RD,COORANBONG,2265,5/701018,R2,708,M,1/7/2017,228000,14A(1),6A(1),1/7/2016,199000,14A(1),6A(1),1/7/2015,177000,14A(1),6A(1),1/7/2014,151000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,97480,NORMAL,375,NEWPORT RD,COORANBONG,2265,5/244641,R2,1100,M,1/7/2017,254000,14A(1),6A(1),1/7/2016,222000,14A(1),6A(1),1/7/2015,197000,14A(1),6A(1),1/7/2014,168000,14A(1),6A(1),1/7/2013,159000,14A(1),6A(1)
4,LAKE MACQUARIE,97481,NORMAL,377,NEWPORT RD,COORANBONG,2265,4/244641,R2,1223,M,1/7/2017,264000,14A(1),6A(1),1/7/2016,231000,14A(1),6A(1),1/7/2015,205000,14A(1),6A(1),1/7/2014,175000,14A(1),6A(1),1/7/2013,159000,14A(1),6A(1)
4,LAKE MACQUARIE,97483,NORMAL,383,NEWPORT RD,COORANBONG,2265,2/244641,RE1,1848,M,1/7/2017,12900,14A(1),6A(1),1/7/2016,12900,14A(1),6A(1),1/7/2015,12900,14A(1),6A(1),1/7/2014,12900,14A(1),6A(1),1/7/2013,12000,14A(1),6A(1)
4,LAKE MACQUARIE,100042,NORMAL,33,GILSMERE ST,JEWELLS,2280,113/248136,R2,583.5,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100043,NORMAL,35,GILSMERE ST,JEWELLS,2280,111/248136,R2,597.6,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,100044,NORMAL,37,GILSMERE ST,JEWELLS,2280,112/248136,R2,819.4,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100045,NORMAL,39,GILSMERE ST,JEWELLS,2280,110/248136,R2,919.5,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100046,NORMAL,41,GILSMERE ST,JEWELLS,2280,109/248136,R2,619.3,M,1/7/2017,335000,14A(1),6A(1),1/7/2016,292000,14A(1),6A(1),1/7/2015,274000,14A(1),6A(1),1/7/2014,249000,14A(1),6A(1),1/7/2013,234000,14A(1),6A(1)
4,LAKE MACQUARIE,100049,NORMAL,47,GILSMERE ST,JEWELLS,2280,106/248136,R2,1277,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,100050,NORMAL,49,GILSMERE ST,JEWELLS,2280,105/248136,R2,688.6,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100051,NORMAL,51,GILSMERE ST,JEWELLS,2280,104/248136,R2,691.6,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100052,NORMAL,1,PAM CL,JEWELLS,2280,92/248136,R2,574.2,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100053,NORMAL,2,SHARON AVE,JEWELLS,2280,91/248136,R2,600.6,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100054,NORMAL,1,SHARON AVE,JEWELLS,2280,61/248136,R2,587.6,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100055,NORMAL,61,GILSMERE ST,JEWELLS,2280,60/248136,R2,598,M,1/7/2017,344000,14A(1),6A(1),1/7/2016,300000,14A(1),6A(1),1/7/2015,281000,14A(1),6A(1),1/7/2014,258000,14A(1),6A(1),1/7/2013,243000,14A(1),6A(1)
4,LAKE MACQUARIE,100056,NORMAL,2,MATHEW AVE,JEWELLS,2280,55/248136,R2,553.3,M,1/7/2017,335000,14A(1),6A(1),1/7/2016,292000,14A(1),6A(1),1/7/2015,274000,14A(1),6A(1),1/7/2014,249000,14A(1),6A(1),1/7/2013,234000,14A(1),6A(1)
4,LAKE MACQUARIE,100057,NORMAL,56,GILSMERE ST,JEWELLS,2280,59/248136,R2,598.5,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100058,NORMAL,54,GILSMERE ST,JEWELLS,2280,58/248136,R2,567.5,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100059,NORMAL,52,GILSMERE ST,JEWELLS,2280,57/248136,R2,701.2,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,100060,NORMAL,50,GILSMERE ST,JEWELLS,2280,56/248136,R2,630.3,M,1/7/2017,335000,14A(1),6A(1),1/7/2016,292000,14A(1),6A(1),1/7/2015,274000,14A(1),6A(1),1/7/2014,249000,14A(1),6A(1),1/7/2013,234000,14A(1),6A(1)
4,LAKE MACQUARIE,100061,NORMAL,48,GILSMERE ST,JEWELLS,2280,140/248136,R2,683.9,M,1/7/2017,344000,14A(1),6A(1),1/7/2016,300000,14A(1),6A(1),1/7/2015,281000,14A(1),6A(1),1/7/2014,258000,14A(1),6A(1),1/7/2013,243000,14A(1),6A(1)
4,LAKE MACQUARIE,100062,NORMAL,46,GILSMERE ST,JEWELLS,2280,139/248136,R2,560.6,M,1/7/2017,344000,14A(1),6A(1),1/7/2016,300000,14A(1),6A(1),1/7/2015,281000,14A(1),6A(1),1/7/2014,258000,14A(1),6A(1),1/7/2013,243000,14A(1),6A(1)
4,LAKE MACQUARIE,100063,NORMAL,44,GILSMERE ST,JEWELLS,2280,138/248136,R2,566.3,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100064,NORMAL,42,GILSMERE ST,JEWELLS,2280,137/248136,R2,566.4,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100065,NORMAL,40,GILSMERE ST,JEWELLS,2280,136/248136,R2,566.6,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100066,NORMAL,38,GILSMERE ST,JEWELLS,2280,135/248136,R2,566.8,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100067,NORMAL,36,GILSMERE ST,JEWELLS,2280,134/248136,R2,562.4,M,1/7/2017,355000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,291000,14A(1),6A(1),1/7/2014,267000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,100068,NORMAL,34,GILSMERE ST,JEWELLS,2280,133/248136,R2,591.8,M,1/7/2017,344000,14A(1),6A(1),1/7/2016,300000,14A(1),6A(1),1/7/2015,281000,14A(1),6A(1),1/7/2014,258000,14A(1),6A(1),1/7/2013,243000,14A(1),6A(1)
4,LAKE MACQUARIE,100069,NORMAL,30,GILSMERE ST,JEWELLS,2280,47/708070,R2,1003,M,1/7/2017,335000,14A(1),6A(1),1/7/2016,292000,14A(1),6A(1),1/7/2015,274000,14A(1),6A(1),1/7/2014,249000,14A(1),6A(1),1/7/2013,234000,14A(1),6A(1)
4,LAKE MACQUARIE,100070,NORMAL,28,GILSMERE ST,JEWELLS,2280,48/708070,R2,603.5,M,1/7/2017,330000,14A(1),6A(1),1/7/2016,288000,14A(1),6A(1),1/7/2015,270000,14A(1),6A(1),1/7/2014,243000,14A(1),6A(1),1/7/2013,229000,14A(1),6A(1)
4,LAKE MACQUARIE,100071,NORMAL,26,GILSMERE ST,JEWELLS,2280,49/708070,R2,653.7,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,100072,NORMAL,24,GILSMERE ST,JEWELLS,2280,50/708070,R2,706.9,M,1/7/2017,309000,14A(1),6A(1),1/7/2016,270000,14A(1),6A(1),1/7/2015,253000,14A(1),6A(1),1/7/2014,226000,14A(1),6A(1),1/7/2013,213000,14A(1),6A(1)
4,LAKE MACQUARIE,100074,NORMAL,20,GILSMERE ST,JEWELLS,2280,132/248136,R2,675.1,M,1/7/2017,301000,14A(1),6A(1),1/7/2016,263000,14A(1),6A(1),1/7/2015,246000,14A(1),6A(1),1/7/2014,220000,14A(1),6A(1),1/7/2013,207000,14A(1),6A(1)
4,LAKE MACQUARIE,100075,NORMAL,18,GILSMERE ST,JEWELLS,2280,131/248136,R2,616.5,M,1/7/2017,301000,14A(1),6A(1),1/7/2016,263000,14A(1),6A(1),1/7/2015,246000,14A(1),6A(1),1/7/2014,220000,14A(1),6A(1),1/7/2013,207000,14A(1),6A(1)
4,LAKE MACQUARIE,100076,NORMAL,16,GILSMERE ST,JEWELLS,2280,130/248136,R2,778.2,M,1/7/2017,309000,14A(1),6A(1),1/7/2016,270000,14A(1),6A(1),1/7/2015,253000,14A(1),6A(1),1/7/2014,226000,14A(1),6A(1),1/7/2013,213000,14A(1),6A(1)
